frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence
0,0,0.573401153087616,0.5418682098388672,-0.03924852982163429,0.9999843835830688,0.9999959468841553,0.5409312844276428,0.5383479595184326,0.11574027687311172,0.9998400211334229,0.9999785423278809,0.5328902006149292,0.593567967414856,-0.01537648867815733,0.9600211381912231,0.9999004602432251,0.5263249278068542,0.6025046110153198,0.038214001804590225,0.3153964877128601,0.9996410608291626,0.5305302739143372,0.5435125827789307,0.07881981879472733,0.9038863778114319,0.9999983310699463,0.5365782380104065,0.5545130968093872,-0.11204300820827484,0.21168774366378784,0.9999293088912964,0.5560594201087952,0.6797716021537781,-0.05844488367438316,0.9999678134918213,0.9999960660934448,0.5316551327705383,0.6731849312782288,0.05838583782315254,0.9999732971191406,0.9999982118606567,0.49006399512290955,0.7235302329063416,-0.12896354496479034,0.9762707948684692,0.9999831914901733,0.47226446866989136,0.7066894769668579,-0.017620669677853584,0.7001427412033081,0.9999735355377197,0.49595609307289124,0.8614909648895264,-0.13031642138957977,0.9805068969726562,0.9997953772544861,0.47808483242988586,0.8408358097076416,-0.0025472105480730534,0.8163169026374817,0.9999445676803589
1,0,0.57331383228302,0.5412127375602722,-0.03559836000204086,0.9999844431877136,0.999997615814209,0.5402503609657288,0.5383672714233398,0.11533507704734802,0.9998419284820557,0.9999853372573853,0.5327863097190857,0.5939098596572876,-0.0012079208390787244,0.9610082507133484,0.9999608993530273,0.5270611643791199,0.6026179790496826,0.04262532293796539,0.30989229679107666,0.9996780157089233,0.5308765172958374,0.5435147881507874,0.10098730772733688,0.9045962691307068,0.9999988079071045,0.5367894768714905,0.5554671287536621,-0.09656812250614166,0.20419465005397797,0.9999305009841919,0.5550187230110168,0.6797528862953186,-0.05529579147696495,0.9999691247940063,0.9999978542327881,0.531468391418457,0.6741501688957214,0.055255915969610214,0.9999741315841675,0.9999986886978149,0.4900098145008087,0.7251691818237305,-0.13627123832702637,0.9778195023536682,0.9999924898147583,0.4724191427230835,0.7071974873542786,-0.02215256541967392,0.7116169333457947,0.9999864101409912,0.4954788386821747,0.8602381944656372,-0.12883132696151733,0.9814596772193909,0.9998664855957031,0.47805991768836975,0.8390697240829468,-0.008066811598837376,0.8230428099632263,0.9999434947967529
2,0,0.573286235332489,0.541215181350708,-0.044619228690862656,0.999984622001648,0.9999977350234985,0.5402597188949585,0.5384107828140259,0.11030568927526474,0.9998400211334229,0.9999808073043823,0.5327492356300354,0.5942662954330444,-0.0038231322541832924,0.9634179472923279,0.9999490976333618,0.5279675126075745,0.6026603579521179,0.0451156422495842,0.2976730465888977,0.9994415640830994,0.5313374996185303,0.5432685613632202,0.09509487450122833,0.9097757935523987,0.9999988079071045,0.5368818640708923,0.5554891228675842,-0.08814185112714767,0.19308288395404816,0.999847412109375,0.5547274351119995,0.6799613237380981,-0.05479465797543526,0.9999706149101257,0.9999977350234985,0.5314677357673645,0.6751778721809387,0.05477176979184151,0.9999749064445496,0.9999983310699463,0.49030545353889465,0.7253748774528503,-0.1464507132768631,0.9797976016998291,0.9999940395355225,0.4725552201271057,0.7077001333236694,-0.027255039662122726,0.7331131100654602,0.999984860420227,0.4955502152442932,0.8600707650184631,-0.1288612186908722,0.9830037951469421,0.999915361404419,0.4780938923358917,0.8385738730430603,-0.007875037379562855,0.8355956673622131,0.9999550580978394
3,0,0.5731706023216248,0.541230320930481,-0.04404589161276817,0.9999850988388062,0.9999983310699463,0.5402661561965942,0.5383473038673401,0.11889898031949997,0.9998407959938049,0.9999853372573853,0.5327364802360535,0.5944859981536865,-0.0035146696027368307,0.9660629034042358,0.9999653100967407,0.5287529826164246,0.6027176976203918,0.06848349422216415,0.2814946174621582,0.9995738863945007,0.5316851735115051,0.5428391695022583,0.10296736657619476,0.9152513742446899,0.9999991655349731,0.5368859767913818,0.5579860806465149,-0.05932885408401489,0.18016716837882996,0.9998227953910828,0.5545742511749268,0.6798878908157349,-0.054983608424663544,0.9999723434448242,0.9999984502792358,0.5314640998840332,0.6750907897949219,0.05495535209774971,0.9999759197235107,0.9999986886978149,0.490325391292572,0.7254316806793213,-0.14299680292606354,0.9815386533737183,0.999994158744812,0.47268104553222656,0.708122968673706,-0.026547731831669807,0.7514792680740356,0.9999847412109375,0.4956294000148773,0.8597041964530945,-0.12135812640190125,0.9843168258666992,0.999919056892395,0.47809407114982605,0.8383586406707764,-0.006599055603146553,0.8462134599685669,0.9999595880508423
4,0,0.5729504227638245,0.541292667388916,-0.05062301829457283,0.9999853372573853,0.9999979734420776,0.5407698750495911,0.5384779572486877,0.1152433231472969,0.9998405575752258,0.999983549118042,0.5326843857765198,0.5947756767272949,-0.009266322478652,0.9684612154960632,0.9999608993530273,0.5292415022850037,0.6027076244354248,0.06302126497030258,0.2662534713745117,0.9995505213737488,0.5317737460136414,0.5424112677574158,0.10002968460321426,0.920131266117096,0.9999990463256836,0.5368378162384033,0.5588141083717346,-0.06626836955547333,0.16751691699028015,0.9997546076774597,0.5545080900192261,0.6805955171585083,-0.05507673695683479,0.9999737739562988,0.9999979734420776,0.5316834449768066,0.6761609315872192,0.055051423609256744,0.9999767541885376,0.9999984502792358,0.49032121896743774,0.7254629135131836,-0.1507217139005661,0.983182966709137,0.9999943971633911,0.4729427397251129,0.7082220911979675,-0.03078548051416874,0.7687762379646301,0.9999845027923584,0.49563243985176086,0.8592081665992737,-0.12215136736631393,0.9855729937553406,0.9999144077301025,0.4781014025211334,0.8378010392189026,-0.007626927923411131,0.8561022877693176,0.9999516010284424
5,0,0.5728950500488281,0.5412953495979309,-0.049054112285375595,0.99998539686203,0.9999971389770508,0.5402661561965942,0.5384230613708496,0.11012046784162521,0.9998376965522766,0.9999728202819824,0.5325435996055603,0.5949090719223022,-0.009731275960803032,0.970333993434906,0.99994957447052,0.5291534662246704,0.6026879549026489,0.060085076838731766,0.26297512650489807,0.9993398785591125,0.5317935347557068,0.5423785448074341,0.09915801137685776,0.9244241714477539,0.999998927116394,0.5372033715248108,0.5593194365501404,-0.07821648567914963,0.1614670604467392,0.9998449087142944,0.5540640354156494,0.680564284324646,-0.05423949658870697,0.9999747276306152,0.9999973773956299,0.5311563611030579,0.6761157512664795,0.05422348529100418,0.999977171421051,0.9999977350234985,0.49031978845596313,0.7256820797920227,-0.14849886298179626,0.9844745397567749,0.9999924898147583,0.47316521406173706,0.708203136920929,-0.031162720173597336,0.78365558385849,0.9999818801879883,0.49537408351898193,0.8570102453231812,-0.12279923260211945,0.9864296913146973,0.9999097585678101,0.4781113862991333,0.8376820683479309,-0.012081924825906754,0.8655849695205688,0.9999374151229858
6,0,0.5727150440216064,0.5414696335792542,-0.05455942079424858,0.999985933303833,0.9999984502792358,0.5406588315963745,0.5386266112327576,0.11045978218317032,0.9998458027839661,0.9999926090240479,0.532457172870636,0.5951342582702637,-0.016250314190983772,0.9726400971412659,0.9999706745147705,0.5302349925041199,0.6040880680084229,0.08073284476995468,0.2459254115819931,0.999760091304779,0.5318657159805298,0.5417628288269043,0.09700985997915268,0.929537296295166,0.9999994039535522,0.5405586957931519,0.5981841087341309,-0.03070085495710373,0.14872008562088013,0.9997888207435608,0.5538763403892517,0.6805839538574219,-0.05432363599538803,0.999975860118866,0.9999982118606567,0.531216561794281,0.6761422753334045,0.05429724231362343,0.9999778270721436,0.9999986886978149,0.4903195798397064,0.7259945273399353,-0.14997999370098114,0.9858121871948242,0.999993085861206,0.4731956720352173,0.70820552110672,-0.03463560715317726,0.7970010042190552,0.9999802112579346,0.49538886547088623,0.8570379614830017,-0.11944837868213654,0.9873530864715576,0.9999085664749146,0.47814419865608215,0.8373560309410095,-0.011509322561323643,0.8721832036972046,0.9999467134475708
7,0,0.5726449489593506,0.5415077209472656,-0.05181165039539337,0.9999862313270569,0.9999979734420776,0.5406535267829895,0.538640022277832,0.11156520247459412,0.9998446702957153,0.9999814033508301,0.5324720144271851,0.5951471328735352,-0.01596054434776306,0.9745755195617676,0.9999592304229736,0.5301347374916077,0.6040806770324707,0.07171807438135147,0.2383413463830948,0.9995633959770203,0.5318898558616638,0.5415172576904297,0.09529051184654236,0.9337062835693359,0.999998927116394,0.5407955050468445,0.5895549654960632,-0.051376938819885254,0.1408640295267105,0.999762237071991,0.5538896918296814,0.6805028319358826,-0.05446704849600792,0.9999769926071167,0.9999977350234985,0.5312280654907227,0.6761438846588135,0.05444122850894928,0.9999784231185913,0.9999980926513672,0.4903239905834198,0.7259884476661682,-0.15530458092689514,0.9870570302009583,0.9999936819076538,0.4732503294944763,0.7087152004241943,-0.03526108339428902,0.8110997080802917,0.999981164932251,0.49543243646621704,0.8571366667747498,-0.1290418654680252,0.9883245825767517,0.9999042749404907,0.478143572807312,0.8373915553092957,-0.013600052334368229,0.8801470398902893,0.9999363422393799
8,0,0.5726099014282227,0.5418041944503784,-0.05243757739663124,0.9999865293502808,0.9999980926513672,0.5406733751296997,0.5386884808540344,0.11159922927618027,0.9998512268066406,0.9999910593032837,0.532426655292511,0.5953038334846497,-0.01578412391245365,0.9763179421424866,0.9999701976776123,0.5302854776382446,0.6045899391174316,0.07789122313261032,0.22242514789104462,0.9997439980506897,0.5319966673851013,0.5411412715911865,0.09404855221509933,0.9366993308067322,0.9999992847442627,0.5415524840354919,0.6041838526725769,-0.03971099480986595,0.12945656478405,0.9997815489768982,0.553872287273407,0.6805524826049805,-0.05454063415527344,0.9999780654907227,0.9999984502792358,0.5312169194221497,0.6761505603790283,0.05451827123761177,0.9999790787696838,0.9999986886978149,0.4903349280357361,0.7260006666183472,-0.1569361686706543,0.9880707859992981,0.9999938011169434,0.4733235538005829,0.7088987231254578,-0.04040789231657982,0.8205225467681885,0.9999821186065674,0.495435506105423,0.8572199940681458,-0.12867893278598785,0.9888961911201477,0.999929666519165,0.47811537981033325,0.837399423122406,-0.015012497082352638,0.8845747709274292,0.9999477863311768
9,0,0.5725062489509583,0.5418183207511902,-0.051412757486104965,0.999987006187439,0.9999986886978149,0.540657639503479,0.538689136505127,0.11181602627038956,0.9998506307601929,0.9999845027923584,0.5324864983558655,0.5953038334846497,-0.014217539690434933,0.9780076146125793,0.9999691247940063,0.5301920175552368,0.6045664548873901,0.06999168545007706,0.2192714512348175,0.9995704293251038,0.5320045351982117,0.5411254167556763,0.09265577793121338,0.9406886696815491,0.9999992847442627,0.5405957698822021,0.5920782089233398,-0.05822035297751427,0.12427671998739243,0.999806821346283,0.5538497567176819,0.6805171370506287,-0.05447246879339218,0.9999790787696838,0.9999983310699463,0.5312209129333496,0.6761646866798401,0.054452959448099136,0.9999796152114868,0.9999985694885254,0.490318238735199,0.7259893417358398,-0.15461312234401703,0.9891079664230347,0.9999953508377075,0.4733338952064514,0.7093198895454407,-0.03723222762346268,0.8324127793312073,0.9999850988388062,0.49543440341949463,0.8572828769683838,-0.13202574849128723,0.9897614121437073,0.9999231100082397,0.47811636328697205,0.837419331073761,-0.013838750310242176,0.8916606307029724,0.9999536275863647
