frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated
495,9.9,0.1174661509230294,0.0390296924379288,-0.0398101322352886,0.9999313950538636,0.9999839067459106,-0.1174661509230294,-0.0390296924379288,0.1027477607131004,0.9997808337211608,0.9999716281890868,-0.1509963170008977,0.4069643071741893,-0.0114342616870999,0.7964010834693909,0.9997932314872742,,,,0.3686911463737488,0.9996833801269532,-0.149568027374078,0.0655964371710471,0.0896108970046043,0.6262346506118774,0.9999935626983644,,,,0.2663833796977997,0.9999761581420898,-0.0692427690010407,1.0195978163180928,-0.053865373134613,0.9999594688415528,0.9999974966049194,-0.2280995049768664,0.9581755711319576,0.0538368932902812,0.9999740719795228,0.9999990463256836,-0.5031828535436306,1.4091787727180567,-0.0903271064162254,0.8728876113891602,0.9999778270721436,-0.6926269513204116,1.2459350705705337,-0.0216722805052995,0.6873027086257935,0.9999854564666748,-0.4416325577632305,2.276349408527141,-0.0486629866063594,0.916577160358429,0.9998096823692322,-0.5836994370926887,2.1211735372886404,0.0197618417441844,0.6952614784240723,0.9999806880950928,False,False,False,False,False,False,False,False,False,False,False,False
496,9.92,0.1172328874281554,0.0390398819418557,-0.0419575087726116,0.9999324679374696,0.9999880790710448,-0.1172328874281558,-0.0390398819418557,0.101813718676567,0.9997857809066772,0.99998140335083,-0.1505984874043986,0.4056601054898771,-0.0143387075513601,0.7982149720191956,0.9998506307601928,,,,0.3742260634899139,0.9997692704200744,-0.1491182120132863,0.0654797625068683,0.0851810052990913,0.6315299272537231,0.9999958276748656,,,,0.277558296918869,0.9999891519546508,-0.0686952674453929,1.018999316242332,-0.0539168119430542,0.9999591708183287,0.9999974966049194,-0.2272054682525565,0.9589902576971798,0.0538886450231075,0.999974012374878,0.9999991655349731,-0.502256262834244,1.4061151995223358,-0.0904400199651718,0.8717507123947144,0.9999780654907228,-0.6908795250359351,1.2432772000771224,-0.0217753890901803,0.6859323978424072,0.9999864101409912,-0.4407652163595662,2.271537495924704,-0.04828642308712,0.915848970413208,0.99983549118042,-0.5824880453017377,2.1173949102737035,0.0194515213370323,0.6938838958740234,0.9999834299087524,False,False,False,False,False,False,False,False,False,False,False,False
497,9.94,0.1172691782932931,0.0385776747471595,-0.042504247277975,0.999928891658783,0.9999723434448242,-0.1172691782932935,-0.0385776747471595,0.0990923345088958,0.999779462814331,0.999959111213684,-0.1506991528615248,0.4067079167690213,-0.0154268592596054,0.7909521460533142,0.9996808767318726,,,,0.3697144091129303,0.9995594620704652,-0.1482176732393631,0.0640423822983942,0.0820328146219253,0.6201907992362976,0.999990463256836,,,,0.2739514708518982,0.9999747276306152,-0.0688717629295171,1.019103350356058,-0.0538943745195865,0.999958336353302,0.9999969005584716,-0.2278339517999667,0.9587656338910951,0.0538663379848003,0.9999735951423644,0.999998927116394,-0.5023215186702198,1.4065262829807266,-0.0897668451070785,0.8689915537834167,0.999968409538269,-0.6914521376365701,1.244860625670984,-0.0214110296219587,0.6844441890716553,0.9999793767929076,-0.4402826015015543,2.27248346584785,-0.048073187470436,0.9150199294090272,0.999776303768158,-0.5828550798551306,2.1166173466612626,0.0205802395939826,0.6923403739929199,0.9999791383743286,False,False,False,False,False,False,False,False,False,False,False,False
498,9.96,0.1175738602814041,0.0383091436666838,-0.0350672975182533,0.9999290704727172,0.9999858140945436,-0.1175738602814045,-0.0383091436666838,0.1053539663553237,0.9997811317443848,0.9999772310256958,-0.147871444397718,0.4081539795854964,-0.007264832034707,0.7882639169692993,0.999785840511322,,,,0.3710439503192901,0.9997249245643616,-0.1503226865374315,0.079489668992441,0.0912251621484756,0.6130279898643494,0.9999934434890748,,,,0.274881899356842,0.9999796152114868,-0.0692237675511101,1.0191199264302953,-0.053894929587841,0.9999579191207886,0.9999974966049194,-0.2285697104580843,0.9585855735001642,0.0538668110966682,0.999973475933075,0.9999991655349731,-0.5030651458745782,1.4072992912214966,-0.0928519740700721,0.8703112602233887,0.9999785423278807,-0.6917608963878313,1.2457884092009992,-0.0219339188188314,0.6834030151367188,0.999985933303833,-0.4404881268510848,2.273713063774789,-0.0501387827098369,0.9140102863311768,0.9997939467430116,-0.5829558960697525,2.1179333815994283,0.0205852203071117,0.689354658126831,0.999980092048645,False,False,False,False,False,False,False,False,False,False,False,False
499,9.98,0.1180023876288638,0.0380261285439673,-0.0390519015491008,0.9999301433563232,0.9999860525131226,-0.1180023876288638,-0.0380261285439673,0.1047802045941352,0.9997734427452089,0.999964475631714,-0.147949682234146,0.4074486847221079,-0.0097270393744111,0.7926672101020813,0.999847650527954,,,,0.366675853729248,0.9996614456176758,-0.1544938610577064,0.0848756139560589,0.0893347710371017,0.6089795231819153,0.9999935626983644,,,,0.263101190328598,0.999962568283081,-0.0693561544742,1.0191407579890377,-0.0539946481585502,0.9999592900276184,0.9999985694885254,-0.2289568603997974,0.9584864427636184,0.0539693087339401,0.9999741315841676,0.9999994039535522,-0.5035329339968194,1.407188164441154,-0.0893000140786171,0.8759225010871887,0.9999878406524658,-0.6917783941251172,1.2456513134686804,-0.0212896112352609,0.6923092007637024,0.999991536140442,-0.4402390633640968,2.273626562979949,-0.0425102338194847,0.9173479676246644,0.9999111890792848,-0.5830016027440008,2.1160048276939483,0.0210039019584655,0.6977440118789673,0.9999892711639404,False,False,False,False,False,False,False,False,False,False,False,False
500,10.0,0.1181128915149886,0.0379409563724136,-0.0379905961453914,0.9999297857284546,0.9999840259552002,-0.1181128915149886,-0.0379409563724136,0.1048671752214431,0.999768078327179,0.9999669790267944,-0.1467702925299756,0.4071865592839943,-0.0093646338209509,0.796559751033783,0.9998056292533876,,,,0.3678163588047027,0.9996614456176758,-0.1549487902010814,0.0904132071614795,0.0890278592705726,0.6076593995094299,0.9999935626983644,,,,0.2552485764026642,0.9999603033065796,-0.0694578012299889,1.0193820927517343,-0.0539508014917373,0.9999598264694214,0.9999979734420776,-0.2290206355883924,0.9582201480324064,0.053926233202219,0.9999743700027466,0.9999992847442628,-0.5037465427464006,1.4075327484380549,-0.0891329795122146,0.8805586695671082,0.9999837875366212,-0.6916750942886344,1.2433640079440502,-0.0223511736840009,0.701468288898468,0.9999891519546508,-0.4401999435043622,2.2747250545105824,-0.0429690517485141,0.919917643070221,0.9998486042022704,-0.5829736107354777,2.116356581918964,0.0189321469515562,0.7054369449615479,0.999985933303833,False,False,False,False,False,False,False,False,False,False,False,False
501,10.02,0.1180965672319914,0.037720637811769,-0.0381643734872341,0.9999299645423888,0.9999860525131226,-0.1180965672319918,-0.037720637811769,0.1034138053655624,0.9997718334197998,0.9999772310256958,-0.1463532978771891,0.4071762732049946,-0.0099960612133145,0.7976939082145691,0.9998020529747008,,,,0.3725874722003937,0.9997093081474304,-0.1555335317108143,0.0945143495291322,0.0855262503027916,0.6123487949371338,0.9999942779541016,,,,0.2644102275371551,0.9999818801879884,-0.0693687195207144,1.0195739439931637,-0.0539180561900138,0.999958872795105,0.999996781349182,-0.228714833662223,0.958087856042888,0.0538930520415306,0.9999738931655884,0.999998927116394,-0.5034631532017937,1.4073652309852973,-0.0894286334514617,0.8816801309585571,0.9999734163284302,-0.6909479077322505,1.2414783713826296,-0.0223486702889204,0.7068762183189392,0.9999833106994628,-0.4405107779030914,2.2730960239918354,-0.0436081998050212,0.9200244545936584,0.9997641444206238,-0.5823699071966703,2.1163752787356325,0.0179514326155185,0.709829568862915,0.9999780654907228,False,False,False,False,False,False,False,False,False,False,False,False
502,10.04,0.1180580630853036,0.0370696528727146,-0.0384796410799026,0.9999290704727172,0.9999821186065674,-0.1180580630853036,-0.0370696528727146,0.1033492609858512,0.9997702836990356,0.9999687671661376,-0.1470657960074426,0.4081826393050778,-0.0105690378695726,0.7926206588745117,0.9997772574424744,,,,0.3695733845233917,0.9996519088745116,-0.155217079059035,0.0938083808239976,0.0856180116534233,0.6044511795043945,0.9999927282333374,,,,0.2597317397594452,0.9999723434448242,-0.0682682782810243,1.0197452209453906,-0.0539248436689376,0.9999584555625916,0.99999737739563,-0.2277108637792836,0.958232622071372,0.0538993999361991,0.999973714351654,0.9999990463256836,-0.5015093572903423,1.4071633389288143,-0.0888813883066177,0.878068208694458,0.9999725818634032,-0.689382236151299,1.243270556514852,-0.0214119851589202,0.7034862041473389,0.9999819993972778,-0.4400929627116767,2.272619317797018,-0.0425438210368156,0.9171370267868042,0.9997518658638,-0.5818929631661455,2.1156476861780686,0.020724469795823,0.7046050429344177,0.9999760389328004,False,False,False,False,False,False,False,False,False,False,False,False
503,10.06,0.1180724837360122,0.0370758913938157,-0.0414385683834552,0.999929666519165,0.9999853372573853,-0.1180724837360126,-0.0370758913938157,0.1030029729008674,0.9997738003730774,0.9999762773513794,-0.1471851074869886,0.408198288174655,-0.0163398962467908,0.7940580248832703,0.9998342990875244,,,,0.3693215847015381,0.9997273087501526,-0.1548586579228676,0.084853786743357,0.0766290426254272,0.6105061173439026,0.9999955892562866,,,,0.2666621804237366,0.9999868869781494,-0.0678797794304451,1.0197966574047863,-0.0539577044546604,0.9999582767486572,0.9999972581863404,-0.2273095548201866,0.9582992090649533,0.0539315715432167,0.999973475933075,0.999998927116394,-0.5015590701308154,1.4072227563739454,-0.0890659093856811,0.8746458292007446,0.9999722242355348,-0.6902909079766018,1.244096360474134,-0.0200437828898429,0.6957346796989441,0.9999805688858032,-0.440486041463172,2.272893066877149,-0.0427080392837524,0.9149755835533142,0.9997685551643372,-0.5820604705532181,2.1158736103612594,0.0211154296994209,0.696785569190979,0.9999747276306152,False,False,False,False,False,False,False,False,False,False,False,False
504,10.08,0.1180489428231201,0.0368955317704295,-0.0431728474795818,0.9999279975891112,0.9999792575836182,-0.1180489428231201,-0.0368955317704295,0.1001142710447311,0.9997720718383788,0.999968409538269,-0.1472056944132227,0.4058859062365838,-0.0179659519344568,0.7895674109458923,0.99977308511734,,,,0.3693315982818603,0.9996705055236816,-0.1545299925127928,0.0816920881251548,0.0762006267905235,0.6055786609649658,0.9999922513961792,,,,0.2691607773303985,0.999980926513672,-0.0672713608780967,1.020124408715608,-0.0539577640593051,0.9999575018882751,0.9999969005584716,-0.226560522573963,0.9581735527318112,0.0539315901696682,0.9999731183052064,0.999998927116394,-0.5013375596305697,1.407056577388198,-0.0877418741583824,0.871635377407074,0.9999698400497437,-0.6901626844746936,1.2437279789310791,-0.0193717814981937,0.6936018466949463,0.9999815225601196,-0.4402240044772666,2.2725062775679747,-0.0424454100430011,0.9139328598976136,0.9997679591178894,-0.5818858140197102,2.114990261235637,0.0210681539028882,0.6952298879623413,0.9999781847000122,False,False,False,False,False,False,False,False,False,False,False,False
